category_id,views,likes,dislikes,comment_count,category_name,total_trending_days,published_year,published_month,published_week,published_day,published_hour,published_minute
22,2446653,90416,2319,4316,People & Blogs,9,2018,2,7,15,8,6
22,2526313,91688,2364,4383,People & Blogs,9,2018,2,7,15,8,6
22,2604392,92695,2404,4433,People & Blogs,9,2018,2,7,15,8,6
24,781787,16931,544,3706,Entertainment,9,2018,2,7,15,17,0
24,1875461,25296,915,5167,Entertainment,9,2018,2,7,15,17,0
24,2515101,27796,1042,5757,Entertainment,9,2018,2,7,15,17,0
24,2695075,29019,1094,6025,Entertainment,9,2018,2,7,15,17,0
24,2783118,29611,1121,6207,Entertainment,9,2018,2,7,15,17,0
24,2843096,30036,1146,6333,Entertainment,9,2018,2,7,15,17,0
24,2889497,30397,1162,6458,Entertainment,9,2018,2,7,15,17,0
24,2926297,30690,1168,6529,Entertainment,9,2018,2,7,15,17,0
24,2953664,30865,1173,6821,Entertainment,9,2018,2,7,15,17,0
10,243220,20314,346,1205,Music,8,2018,2,7,16,0,1
10,685905,39793,627,1626,Music,8,2018,2,7,16,0,1
10,1095560,54655,840,1976,Music,8,2018,2,7,16,0,1
10,1687037,75277,1126,2269,Music,8,2018,2,7,16,0,1
10,2178486,89182,1319,2406,Music,8,2018,2,7,16,0,1
10,2611919,99584,1500,2555,Music,8,2018,2,7,16,0,1
10,3038200,108326,1680,2654,Music,8,2018,2,7,16,0,1
10,3622209,117794,1851,2785,Music,8,2018,2,7,16,0,1
10,5177927,551921,8460,44418,Music,10,2018,2,7,14,15,0
10,8914332,677990,12490,51864,Music,10,2018,2,7,14,15,0
10,11939132,780453,15433,56001,Music,10,2018,2,7,14,15,0
10,14624941,869983,17637,59216,Music,10,2018,2,7,14,15,0
10,17403821,948047,19583,61454,Music,10,2018,2,7,14,15,0
10,20324769,1013530,21269,63248,Music,10,2018,2,7,14,15,0
10,23524679,1070074,22862,64788,Music,10,2018,2,7,14,15,0
10,26662828,1121018,24209,66086,Music,10,2018,2,7,14,15,0
10,29656871,1163090,25542,66915,Music,10,2018,2,7,14,15,0
10,32730338,1199986,26862,67809,Music,10,2018,2,7,14,15,0
26,49037,5037,61,678,Howto & Style,9,2018,2,7,16,0,0
26,137034,8598,194,918,Howto & Style,9,2018,2,7,16,0,0
26,170229,9701,258,997,Howto & Style,9,2018,2,7,16,0,0
26,188324,10251,300,1048,Howto & Style,9,2018,2,7,16,0,0
26,197258,10621,313,1068,Howto & Style,9,2018,2,7,16,0,0
26,202954,10829,319,1068,Howto & Style,9,2018,2,7,16,0,0
26,207302,10961,324,1072,Howto & Style,9,2018,2,7,16,0,0
26,211405,11061,328,1077,Howto & Style,9,2018,2,7,16,0,0
26,215237,11154,334,1072,Howto & Style,9,2018,2,7,16,0,0
26,185045,7180,60,885,Howto & Style,9,2018,2,7,15,17,0
26,316243,9350,103,1100,Howto & Style,9,2018,2,7,15,17,0
26,365442,10047,127,1153,Howto & Style,9,2018,2,7,15,17,0
26,393106,10462,137,1165,Howto & Style,9,2018,2,7,15,17,0
26,409837,10739,142,1193,Howto & Style,9,2018,2,7,15,17,0
26,421248,10902,146,1174,Howto & Style,9,2018,2,7,15,17,0
26,430960,11036,150,1189,Howto & Style,9,2018,2,7,15,17,0
26,440496,11136,154,1207,Howto & Style,9,2018,2,7,15,17,0
26,448169,11239,156,1177,Howto & Style,9,2018,2,7,15,17,0
24,220085,1662,50,92,Entertainment,8,2018,2,7,15,18,9
24,271341,1916,78,103,Entertainment,8,2018,2,7,15,18,9
24,295015,2024,80,109,Entertainment,8,2018,2,7,15,18,9
24,306672,2097,81,111,Entertainment,8,2018,2,7,15,18,9
24,314335,2133,84,114,Entertainment,8,2018,2,7,15,18,9
24,322504,2183,85,115,Entertainment,8,2018,2,7,15,18,9
24,330948,2232,85,115,Entertainment,8,2018,2,7,15,18,9
24,336953,2272,87,117,Entertainment,8,2018,2,7,15,18,9
24,27499,2184,37,402,Entertainment,7,2018,2,7,16,15,47
24,44844,2609,77,521,Entertainment,7,2018,2,7,16,15,47
24,57211,3216,92,641,Entertainment,7,2018,2,7,16,15,47
24,66029,3570,105,672,Entertainment,7,2018,2,7,16,15,47
24,69703,3719,106,715,Entertainment,7,2018,2,7,16,15,47
24,71689,3800,107,737,Entertainment,7,2018,2,7,16,15,47
24,72999,3859,109,729,Entertainment,7,2018,2,7,16,15,47
10,126761,6846,251,331,Music,8,2018,2,7,16,15,3
10,301132,10693,449,459,Music,8,2018,2,7,16,15,3
10,386104,11945,507,514,Music,8,2018,2,7,16,15,3
10,443926,12974,556,562,Music,8,2018,2,7,16,15,3
10,480956,13528,585,579,Music,8,2018,2,7,16,15,3
10,508362,13970,605,579,Music,8,2018,2,7,16,15,3
10,533648,14363,631,594,Music,8,2018,2,7,16,15,3
10,565798,14884,653,608,Music,8,2018,2,7,16,15,3
26,249601,10384,370,1023,Howto & Style,5,2018,2,7,16,16,30
26,256218,10535,377,1031,Howto & Style,5,2018,2,7,16,16,30
26,259430,10582,382,1029,Howto & Style,5,2018,2,7,16,16,30
26,262592,10639,386,1029,Howto & Style,5,2018,2,7,16,16,30
26,266142,10697,389,1035,Howto & Style,5,2018,2,7,16,16,30
24,1319239,39556,874,2894,Entertainment,7,2018,2,7,14,17,0
24,1606635,48032,1006,3490,Entertainment,7,2018,2,7,14,17,0
24,1968634,57788,1100,3908,Entertainment,7,2018,2,7,14,17,0
24,2887311,80858,1328,5028,Entertainment,7,2018,2,7,14,17,0
24,3287014,90614,1480,5518,Entertainment,7,2018,2,7,14,17,0
24,3694745,100196,1637,5988,Entertainment,7,2018,2,7,14,17,0
24,3944791,106103,1709,6264,Entertainment,7,2018,2,7,14,17,0
26,57561,2990,44,117,Howto & Style,7,2018,2,7,16,23,28
26,77348,3474,58,134,Howto & Style,7,2018,2,7,16,23,28
26,86606,3703,62,143,Howto & Style,7,2018,2,7,16,23,28
26,93172,3857,66,152,Howto & Style,7,2018,2,7,16,23,28
26,98636,3984,68,156,Howto & Style,7,2018,2,7,16,23,28
26,103828,4051,71,163,Howto & Style,7,2018,2,7,16,23,28
26,107255,4092,74,165,Howto & Style,7,2018,2,7,16,23,28
25,155815,1076,131,570,News & Politics,2,2018,2,7,15,13,51
25,167038,1180,135,673,News & Politics,2,2018,2,7,15,13,51
23,351073,17934,539,1179,Comedy,6,2018,2,7,15,22,11
23,412436,19881,635,1299,Comedy,6,2018,2,7,15,22,11
23,435428,20517,677,1312,Comedy,6,2018,2,7,15,22,11
23,448442,20891,712,1347,Comedy,6,2018,2,7,15,22,11
23,456287,21114,726,1350,Comedy,6,2018,2,7,15,22,11
23,460847,21236,733,1357,Comedy,6,2018,2,7,15,22,11
26,744691,63417,539,4444,Howto & Style,9,2018,2,7,15,23,0
26,1643022,105161,1097,6143,Howto & Style,9,2018,2,7,15,23,0
26,1938651,116733,1209,6606,Howto & Style,9,2018,2,7,15,23,0
26,2091302,123445,1281,6851,Howto & Style,9,2018,2,7,15,23,0
26,2245994,128832,1350,7027,Howto & Style,9,2018,2,7,15,23,0
26,2327813,131547,1396,7105,Howto & Style,9,2018,2,7,15,23,0
26,2392184,133550,1437,7246,Howto & Style,9,2018,2,7,15,23,0
26,2445583,134991,1454,7300,Howto & Style,9,2018,2,7,15,23,0
26,2480760,135983,1468,7346,Howto & Style,9,2018,2,7,15,23,0
17,529609,4330,206,864,Sports,1,2018,2,8,23,12,21
22,424959,14753,154,557,People & Blogs,4,2018,2,8,21,19,0
22,868022,21969,490,975,People & Blogs,4,2018,2,8,21,19,0
22,1027476,24360,626,1068,People & Blogs,4,2018,2,8,21,19,0
22,1146176,26211,702,1115,People & Blogs,4,2018,2,8,21,19,0
19,81078,2152,94,520,Travel & Events,4,2018,2,8,21,16,0
19,292424,4475,338,1086,Travel & Events,4,2018,2,8,21,16,0
19,369947,5026,402,1263,Travel & Events,4,2018,2,8,21,16,0
19,376264,5087,405,1081,Travel & Events,4,2018,2,8,21,16,0
26,62369,2831,48,141,Howto & Style,3,2018,2,8,21,22,0
26,75634,3189,64,156,Howto & Style,3,2018,2,8,21,22,0
26,79124,3300,64,160,Howto & Style,3,2018,2,8,21,22,0
28,1342162,63056,858,5502,Science & Technology,4,2018,2,8,21,3,37
28,1585506,69221,967,5930,Science & Technology,4,2018,2,8,21,3,37
28,1678999,71809,1008,6094,Science & Technology,4,2018,2,8,21,3,37
28,1745260,73628,1036,6138,Science & Technology,4,2018,2,8,21,3,37
17,832910,11685,2900,2169,Sports,7,2018,2,7,18,15,30
17,1768780,17501,6341,3488,Sports,7,2018,2,7,18,15,30
17,2008141,18775,7253,3781,Sports,7,2018,2,7,18,15,30
17,2106996,19459,7555,3928,Sports,7,2018,2,7,18,15,30
17,2171287,19948,7701,4039,Sports,7,2018,2,7,18,15,30
17,2238570,20488,7790,4143,Sports,7,2018,2,7,18,15,30
17,2300863,21014,7880,4213,Sports,7,2018,2,7,18,15,30
25,36288,121,128,315,News & Politics,2,2018,2,8,20,12,27
25,40026,127,137,319,News & Politics,2,2018,2,8,20,12,27
28,45458,740,144,91,Science & Technology,3,2018,2,8,20,22,4
28,54347,805,153,98,Science & Technology,3,2018,2,8,20,22,4
28,58811,837,161,103,Science & Technology,3,2018,2,8,20,22,4
24,59606,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,281860,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,459491,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,593311,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,759160,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,923299,0,0,0,Entertainment,7,2018,2,7,18,19,57
24,1011961,0,0,0,Entertainment,7,2018,2,7,18,19,57
23,2482985,75253,12812,6357,Comedy,7,2018,2,7,17,17,0
23,2998290,80526,18183,7476,Comedy,7,2018,2,7,17,17,0
23,3229975,83422,19760,7827,Comedy,7,2018,2,7,17,17,0
23,3366877,85288,20108,7933,Comedy,7,2018,2,7,17,17,0
23,3493097,86732,20341,7996,Comedy,7,2018,2,7,17,17,0
23,3596259,87928,20431,8030,Comedy,7,2018,2,7,17,17,0
23,3691273,88902,20510,8060,Comedy,7,2018,2,7,17,17,0
22,47399,1794,41,212,People & Blogs,3,2018,2,7,18,13,43
22,48839,1821,41,215,People & Blogs,3,2018,2,7,18,13,43
22,50066,1850,41,215,People & Blogs,3,2018,2,7,18,13,43
20,70581,141,4,24,Gaming,3,2018,2,7,16,19,2
20,79771,152,5,30,Gaming,3,2018,2,7,16,19,2
20,89049,157,5,33,Gaming,3,2018,2,7,16,19,2
24,175591,1292,119,164,Entertainment,7,2018,2,7,15,15,0
24,191296,1393,134,179,Entertainment,7,2018,2,7,15,15,0
24,199790,1425,141,189,Entertainment,7,2018,2,7,15,15,0
24,204178,1460,145,189,Entertainment,7,2018,2,7,15,15,0
24,210103,1510,148,189,Entertainment,7,2018,2,7,15,15,0
24,216246,1539,150,188,Entertainment,7,2018,2,7,15,15,0
24,220428,1549,154,189,Entertainment,7,2018,2,7,15,15,0
22,187452,5164,230,971,People & Blogs,7,2018,2,7,17,0,4
22,278318,6091,377,1165,People & Blogs,7,2018,2,7,17,0,4
22,305993,6379,424,1205,People & Blogs,7,2018,2,7,17,0,4
22,324578,6632,442,1225,People & Blogs,7,2018,2,7,17,0,4
22,342401,6842,458,1247,People & Blogs,7,2018,2,7,17,0,4
22,358157,7025,467,1272,People & Blogs,7,2018,2,7,17,0,4
22,370239,7141,478,1280,People & Blogs,7,2018,2,7,17,0,4
19,153170,524,9,28,Travel & Events,5,2018,2,8,19,18,39
19,160565,543,13,28,Travel & Events,5,2018,2,8,19,18,39
19,165564,554,13,29,Travel & Events,5,2018,2,8,19,18,39
19,169050,569,13,29,Travel & Events,5,2018,2,8,19,18,39
19,172551,578,13,30,Travel & Events,5,2018,2,8,19,18,39
1,1948452,122015,2256,13768,Film & Animation,11,2018,2,7,15,3,34
1,10096037,286376,7049,34565,Film & Animation,11,2018,2,7,15,3,34
1,16550931,365540,10810,41547,Film & Animation,11,2018,2,7,15,3,34
1,20680316,394711,12869,44215,Film & Animation,11,2018,2,7,15,3,34
1,23739439,409788,14340,45434,Film & Animation,11,2018,2,7,15,3,34
1,25965876,418707,15419,46424,Film & Animation,11,2018,2,7,15,3,34
1,27621052,424048,16210,46909,Film & Animation,11,2018,2,7,15,3,34
1,29344437,428945,17038,47350,Film & Animation,11,2018,2,7,15,3,34
1,31072475,433445,17805,47732,Film & Animation,11,2018,2,7,15,3,34
1,32729048,437331,18532,48072,Film & Animation,11,2018,2,7,15,3,34
1,34269048,440650,19239,48269,Film & Animation,11,2018,2,7,15,3,34
26,17525,863,44,175,Howto & Style,9,2018,2,7,16,23,0
26,71841,1594,155,259,Howto & Style,9,2018,2,7,16,23,0
26,100013,1915,220,359,Howto & Style,9,2018,2,7,16,23,0
26,115745,2063,254,390,Howto & Style,9,2018,2,7,16,23,0
26,120083,2094,263,388,Howto & Style,9,2018,2,7,16,23,0
26,123986,2125,276,408,Howto & Style,9,2018,2,7,16,23,0
26,126900,2150,276,408,Howto & Style,9,2018,2,7,16,23,0
26,127379,2164,279,408,Howto & Style,9,2018,2,7,16,23,0
26,127987,2170,280,409,Howto & Style,9,2018,2,7,16,23,0
28,168887,7152,160,551,Science & Technology,8,2018,2,7,16,14,0
28,221322,7956,230,633,Science & Technology,8,2018,2,7,16,14,0
28,248896,8340,270,709,Science & Technology,8,2018,2,7,16,14,0
28,259206,8498,279,719,Science & Technology,8,2018,2,7,16,14,0
28,264768,8601,282,737,Science & Technology,8,2018,2,7,16,14,0
28,269651,8682,284,745,Science & Technology,8,2018,2,7,16,14,0
28,272640,8742,288,746,Science & Technology,8,2018,2,7,16,14,0
28,275276,8788,288,748,Science & Technology,8,2018,2,7,16,14,0
25,631060,15318,8515,5372,News & Politics,4,2018,2,7,16,12,58
25,648641,15609,8678,5536,News & Politics,4,2018,2,7,16,12,58
25,658914,15817,8771,5588,News & Politics,4,2018,2,7,16,12,58
25,667005,15954,8846,5607,News & Politics,4,2018,2,7,16,12,58
24,1846718,14954,1303,2397,Entertainment,9,2018,2,7,15,17,0
24,2562213,20385,1893,3214,Entertainment,9,2018,2,7,15,17,0
24,3048185,23624,2273,3711,Entertainment,9,2018,2,7,15,17,0
24,3380359,25710,2506,3919,Entertainment,9,2018,2,7,15,17,0
24,3628189,26994,2669,4073,Entertainment,9,2018,2,7,15,17,0
24,3811520,28046,2796,4172,Entertainment,9,2018,2,7,15,17,0
24,3978122,29017,2921,4317,Entertainment,9,2018,2,7,15,17,0
24,4128882,30050,3063,4429,Entertainment,9,2018,2,7,15,17,0
24,4266983,30762,3152,4534,Entertainment,9,2018,2,7,15,17,0
10,528605,67741,354,2833,Music,9,2018,2,7,16,5,0
10,884126,86370,576,3193,Music,9,2018,2,7,16,5,0
10,1109864,95579,745,3453,Music,9,2018,2,7,16,5,0
10,1276277,100804,833,3598,Music,9,2018,2,7,16,5,0
10,1372042,103601,880,3645,Music,9,2018,2,7,16,5,0
10,1434324,105575,925,3658,Music,9,2018,2,7,16,5,0
10,1486685,107132,954,3715,Music,9,2018,2,7,16,5,0
10,1533967,108402,978,3727,Music,9,2018,2,7,16,5,0
10,1581379,109453,991,3772,Music,9,2018,2,7,16,5,0
25,258061,2733,112,287,News & Politics,9,2018,2,7,16,1,0
25,557552,5138,237,517,News & Politics,9,2018,2,7,16,1,0
25,716609,6208,302,599,News & Politics,9,2018,2,7,16,1,0
25,804069,6812,332,620,News & Politics,9,2018,2,7,16,1,0
25,859326,7258,346,659,News & Politics,9,2018,2,7,16,1,0
25,890325,7555,384,694,News & Politics,9,2018,2,7,16,1,0
25,912971,7725,666,703,News & Politics,9,2018,2,7,16,1,0
25,933112,7882,671,715,News & Politics,9,2018,2,7,16,1,0
25,951271,8067,677,739,News & Politics,9,2018,2,7,16,1,0
1,386995,7786,77,438,Film & Animation,4,2018,2,7,16,17,30
1,465139,9540,100,554,Film & Animation,4,2018,2,7,16,17,30
1,519131,10750,112,590,Film & Animation,4,2018,2,7,16,17,30
1,546200,11337,121,625,Film & Animation,4,2018,2,7,16,17,30
15,10521,907,12,86,Pets & Animals,9,2018,2,7,16,18,13
15,59190,2179,75,165,Pets & Animals,9,2018,2,7,16,18,13
15,122050,3173,107,224,Pets & Animals,9,2018,2,7,16,18,13
15,158067,3620,134,254,Pets & Animals,9,2018,2,7,16,18,13
15,178557,3826,145,276,Pets & Animals,9,2018,2,7,16,18,13
15,203252,4077,161,289,Pets & Animals,9,2018,2,7,16,18,13
15,234717,4424,186,319,Pets & Animals,9,2018,2,7,16,18,13
15,264205,4668,203,322,Pets & Animals,9,2018,2,7,16,18,13
15,295145,4891,212,340,Pets & Animals,9,2018,2,7,16,18,13
1,102802,818,77,189,Film & Animation,3,2018,2,8,23,18,59
1,328127,2388,264,656,Film & Animation,3,2018,2,8,23,18,59
1,467669,3140,358,831,Film & Animation,3,2018,2,8,23,18,59
19,445119,6832,214,484,Travel & Events,1,2018,2,8,23,20,0
23,759949,31324,1960,4117,Comedy,5,2018,2,8,21,4,30
23,1190728,37922,3111,6067,Comedy,5,2018,2,8,21,4,30
23,1349962,39981,3507,6868,Comedy,5,2018,2,8,21,4,30
23,1435469,41056,3663,7083,Comedy,5,2018,2,8,21,4,30
23,1478788,41635,3736,7180,Comedy,5,2018,2,8,21,4,30
1,89872,431,90,93,Film & Animation,1,2018,2,8,21,16,19
17,1413966,26192,1220,2468,Sports,5,2018,2,8,20,2,21
17,1531151,26931,1281,2516,Sports,5,2018,2,8,20,2,21
17,1608581,27436,1320,2529,Sports,5,2018,2,8,20,2,21
17,1657806,27790,1340,2549,Sports,5,2018,2,8,20,2,21
17,1696151,28043,1355,2580,Sports,5,2018,2,8,20,2,21
17,1811383,18112,1256,2107,Sports,7,2018,2,8,19,1,46
17,2197143,20457,1545,2352,Sports,7,2018,2,8,19,1,46
17,2380343,21651,1657,2501,Sports,7,2018,2,8,19,1,46
17,2517992,22560,1716,2552,Sports,7,2018,2,8,19,1,46
17,2593991,23122,1761,2587,Sports,7,2018,2,8,19,1,46
17,2645867,23474,1781,2650,Sports,7,2018,2,8,19,1,46
17,2684509,23689,1798,2662,Sports,7,2018,2,8,19,1,46
27,209979,10302,73,706,Education,7,2018,2,8,19,16,0
27,289045,12457,125,854,Education,7,2018,2,8,19,16,0
27,308060,13014,134,914,Education,7,2018,2,8,19,16,0
27,318108,13274,136,885,Education,7,2018,2,8,19,16,0
27,324671,13448,137,889,Education,7,2018,2,8,19,16,0
27,329626,13628,139,892,Education,7,2018,2,8,19,16,0
27,334148,13772,140,901,Education,7,2018,2,8,19,16,0
24,184136,6278,278,1466,Entertainment,8,2018,2,7,18,18,0
24,365999,8998,572,2239,Entertainment,8,2018,2,7,18,18,0
24,421434,9733,677,2382,Entertainment,8,2018,2,7,18,18,0
24,448340,10149,699,2484,Entertainment,8,2018,2,7,18,18,0
24,465215,10379,714,2547,Entertainment,8,2018,2,7,18,18,0
24,478406,10560,722,2651,Entertainment,8,2018,2,7,18,18,0
24,491316,10716,750,2713,Entertainment,8,2018,2,7,18,18,0
24,502957,10847,759,2748,Entertainment,8,2018,2,7,18,18,0
2,23889,54,3,25,Autos & Vehicles,3,2018,2,8,19,6,25
2,24905,57,3,25,Autos & Vehicles,3,2018,2,8,19,6,25
2,25513,60,3,25,Autos & Vehicles,3,2018,2,8,19,6,25
24,601159,27962,336,444,Entertainment,2,2018,2,8,19,12,0
24,627933,28580,340,444,Entertainment,2,2018,2,8,19,12,0
17,22835,124,5,20,Sports,6,2018,2,8,19,2,28
17,23468,124,5,20,Sports,6,2018,2,8,19,2,28
17,23825,124,5,20,Sports,6,2018,2,8,19,2,28
17,23956,124,5,20,Sports,6,2018,2,8,19,2,28
17,24103,124,7,20,Sports,6,2018,2,8,19,2,28
17,24186,124,7,20,Sports,6,2018,2,8,19,2,28
10,960453,103190,1320,6871,Music,10,2018,2,7,16,14,0
10,2109193,152956,2766,9034,Music,10,2018,2,7,16,14,0
10,2768895,172622,3275,9886,Music,10,2018,2,7,16,14,0
10,3211948,185793,3517,10540,Music,10,2018,2,7,16,14,0
10,3589995,196931,3717,10823,Music,10,2018,2,7,16,14,0
10,3973285,208290,3918,11071,Music,10,2018,2,7,16,14,0
10,4420895,218877,4100,11300,Music,10,2018,2,7,16,14,0
10,5060412,226970,4254,11454,Music,10,2018,2,7,16,14,0
10,5540213,234594,4385,11548,Music,10,2018,2,7,16,14,0
10,6010383,242098,4514,11671,Music,10,2018,2,7,16,14,0
17,148536,414,32,341,Sports,5,2018,2,7,18,1,27
17,158535,422,33,342,Sports,5,2018,2,7,18,1,27
17,161679,426,33,342,Sports,5,2018,2,7,18,1,27
17,163336,427,35,342,Sports,5,2018,2,7,18,1,27
17,164241,429,35,343,Sports,5,2018,2,7,18,1,27
24,87832,8454,125,2190,Entertainment,10,2018,2,7,17,1,53
24,910977,23182,2191,5244,Entertainment,10,2018,2,7,17,1,53
24,1449593,29741,3630,7491,Entertainment,10,2018,2,7,17,1,53
24,1727956,33147,4177,8505,Entertainment,10,2018,2,7,17,1,53
24,1922167,35569,4330,8846,Entertainment,10,2018,2,7,17,1,53
24,2059500,36981,4423,9058,Entertainment,10,2018,2,7,17,1,53
24,2173974,37984,4490,9309,Entertainment,10,2018,2,7,17,1,53
24,2296701,39087,4556,9499,Entertainment,10,2018,2,7,17,1,53
24,2427158,40185,4622,9655,Entertainment,10,2018,2,7,17,1,53
24,2507969,40658,4659,9763,Entertainment,10,2018,2,7,17,1,53
28,135137,6667,118,946,Science & Technology,5,2018,2,7,18,16,2
28,140154,6804,120,900,Science & Technology,5,2018,2,7,18,16,2
28,143936,6912,125,919,Science & Technology,5,2018,2,7,18,16,2
28,146813,6994,127,920,Science & Technology,5,2018,2,7,18,16,2
28,150908,7092,127,924,Science & Technology,5,2018,2,7,18,16,2
24,37812,276,547,198,Entertainment,9,2018,2,7,17,7,8
24,154709,816,2311,746,Entertainment,9,2018,2,7,17,7,8
24,207368,986,2983,958,Entertainment,9,2018,2,7,17,7,8
24,228222,1027,3117,992,Entertainment,9,2018,2,7,17,7,8
24,236860,1045,3131,993,Entertainment,9,2018,2,7,17,7,8
24,244134,1061,3139,992,Entertainment,9,2018,2,7,17,7,8
24,250760,1078,3146,994,Entertainment,9,2018,2,7,17,7,8
24,258343,1085,3150,994,Entertainment,9,2018,2,7,17,7,8
24,263464,1090,3158,992,Entertainment,9,2018,2,7,17,7,8
10,4014741,206769,6218,17906,Music,10,2018,2,7,15,20,0
10,5829428,247117,8205,20543,Music,10,2018,2,7,15,20,0
10,6998039,271411,9265,21660,Music,10,2018,2,7,15,20,0
10,8004522,293066,10157,22645,Music,10,2018,2,7,15,20,0
10,8879623,309536,10892,23575,Music,10,2018,2,7,15,20,0
10,9683004,323716,11561,24319,Music,10,2018,2,7,15,20,0
10,10599566,338061,12101,25058,Music,10,2018,2,7,15,20,0
10,11736403,353230,12770,25813,Music,10,2018,2,7,15,20,0
10,12898133,367959,13327,26435,Music,10,2018,2,7,15,20,0
10,13882785,380406,13872,26945,Music,10,2018,2,7,15,20,0
24,24248,513,7,55,Entertainment,5,2018,2,7,18,23,3
24,25766,544,9,56,Entertainment,5,2018,2,7,18,23,3
24,26962,570,9,56,Entertainment,5,2018,2,7,18,23,3
24,27779,594,9,60,Entertainment,5,2018,2,7,18,23,3
24,28448,611,11,62,Entertainment,5,2018,2,7,18,23,3
10,463829,66180,2360,7214,Music,9,2018,2,7,16,5,1
10,3934084,219003,10255,15846,Music,9,2018,2,7,16,5,1
10,6165010,263301,13616,18348,Music,9,2018,2,7,16,5,1
10,7487183,286696,15272,19619,Music,9,2018,2,7,16,5,1
10,8592535,306788,16569,20681,Music,9,2018,2,7,16,5,1
10,9437149,319959,17437,21253,Music,9,2018,2,7,16,5,1
10,10221868,331794,18147,21728,Music,9,2018,2,7,16,5,1
10,12564924,363383,19985,23250,Music,9,2018,2,7,16,5,1
10,13418200,370750,20469,23500,Music,9,2018,2,7,16,5,1
24,781694,7789,138,527,Entertainment,7,2018,2,7,16,17,25
24,874479,8288,158,547,Entertainment,7,2018,2,7,16,17,25
24,927291,8554,169,553,Entertainment,7,2018,2,7,16,17,25
24,969883,8810,179,571,Entertainment,7,2018,2,7,16,17,25
24,999770,8992,186,579,Entertainment,7,2018,2,7,16,17,25
24,1022892,9129,187,581,Entertainment,7,2018,2,7,16,17,25
24,1042283,9260,195,583,Entertainment,7,2018,2,7,16,17,25
23,902301,32161,748,1752,Comedy,10,2018,2,7,16,14,0
23,1401858,47287,1432,2602,Comedy,10,2018,2,7,16,14,0
23,1611984,53431,1693,2945,Comedy,10,2018,2,7,16,14,0
23,1730034,56770,1838,3147,Comedy,10,2018,2,7,16,14,0
23,1793039,58053,1913,3199,Comedy,10,2018,2,7,16,14,0
23,1829190,58846,1950,3239,Comedy,10,2018,2,7,16,14,0
23,1862027,59410,1980,3276,Comedy,10,2018,2,7,16,14,0
23,1884366,59824,2003,3295,Comedy,10,2018,2,7,16,14,0
23,1904736,60194,2028,3311,Comedy,10,2018,2,7,16,14,0
23,1918478,60432,2033,3320,Comedy,10,2018,2,7,16,14,0
17,1734377,30367,1928,0,Sports,1,2018,2,9,26,1,8
28,643051,7736,490,1637,Science & Technology,2,2018,2,8,25,17,0
28,1241197,11315,842,2504,Science & Technology,2,2018,2,8,25,17,0
24,506264,6006,218,600,Entertainment,1,2018,2,8,25,15,0
25,605311,37920,509,2001,News & Politics,2,2018,2,8,23,13,0
25,668826,40435,572,2146,News & Politics,2,2018,2,8,23,13,0
24,139909,1106,116,142,Entertainment,4,2018,2,8,23,8,35
24,199700,1444,218,207,Entertainment,4,2018,2,8,23,8,35
24,232134,1598,270,275,Entertainment,4,2018,2,8,23,8,35
24,252785,1684,293,290,Entertainment,4,2018,2,8,23,8,35
23,87041,2421,76,138,Comedy,4,2018,2,8,23,5,48
23,135450,3175,131,173,Comedy,4,2018,2,8,23,5,48
23,163425,3503,149,184,Comedy,4,2018,2,8,23,5,48
23,176811,3640,154,200,Comedy,4,2018,2,8,23,5,48
1,1104496,44953,1199,7327,Film & Animation,7,2018,2,8,20,18,0
1,2023330,61550,1988,10124,Film & Animation,7,2018,2,8,20,18,0
1,2318176,65752,2188,10950,Film & Animation,7,2018,2,8,20,18,0
1,2453061,67663,2269,11200,Film & Animation,7,2018,2,8,20,18,0
1,2551680,69044,2332,10255,Film & Animation,7,2018,2,8,20,18,0
1,2633079,69999,2377,10501,Film & Animation,7,2018,2,8,20,18,0
1,2693629,70629,2403,10757,Film & Animation,7,2018,2,8,20,18,0
22,740931,29858,1551,2807,People & Blogs,7,2018,2,8,20,17,0
22,1099494,37282,2023,3204,People & Blogs,7,2018,2,8,20,17,0
22,1239420,39838,2191,3325,People & Blogs,7,2018,2,8,20,17,0
22,1368256,41701,2329,2544,People & Blogs,7,2018,2,8,20,17,0
22,1461852,42862,2417,2600,People & Blogs,7,2018,2,8,20,17,0
22,1547099,43780,2490,2656,People & Blogs,7,2018,2,8,20,17,0
22,1628628,44765,2565,2697,People & Blogs,7,2018,2,8,20,17,0
26,462704,18069,286,1436,Howto & Style,7,2018,2,8,20,16,0
26,709230,23292,422,1792,Howto & Style,7,2018,2,8,20,16,0
26,771180,24474,451,1816,Howto & Style,7,2018,2,8,20,16,0
26,802988,25094,470,1839,Howto & Style,7,2018,2,8,20,16,0
26,833834,25710,485,1875,Howto & Style,7,2018,2,8,20,16,0
26,861563,26184,495,1898,Howto & Style,7,2018,2,8,20,16,0
26,887547,26592,505,1910,Howto & Style,7,2018,2,8,20,16,0
25,645081,2931,648,6491,News & Politics,7,2018,2,8,19,19,32
